Sector,Project ID,Parent company,Company Country (HQ),Project Status,Destination Country,Destination city,Year Announced,Year Completed,Technology,Industry activity,Capital Investment (US$m),Expansion,Joint Venture,Joint Venture Local,Joint Venture Company,Source (Parent company name and HQ),Source (Project Status),"Source (Project location, country and city)",Source (Amount),"Source (Ownership share, where available)",Source (Date Announced [MM/DD/YYYY]),Source (Date Completed [MM/DD/YYYY]),Source (Industry Activity),Source (Joint Venture),Operational
Wind,FDI44082,LM Wind Power (LM Glasfiber),Denmark,Completed,United States,Little Rock (Arkansas),2007,2008,Wind,Manufacturing,150,0,0,0,,https://littlerock.gov/lm-glasfiber-announces-new-blade-plant-in-little-rock/,https://littlerock.gov/lm-glasfiber-announces-new-blade-plant-in-little-rock/,https://littlerock.gov/lm-glasfiber-announces-new-blade-plant-in-little-rock/,https://littlerock.gov/lm-glasfiber-announces-new-blade-plant-in-little-rock/,,https://littlerock.gov/lm-glasfiber-announces-new-blade-plant-in-little-rock/ (year only),https://www.arkansasbusiness.com/article/95049/lm-wind-power-plant-in-little-rock-to-employ-400-by-years-end (year only),https://littlerock.gov/lm-glasfiber-announces-new-blade-plant-in-little-rock/,,Operational
Wind,FDI199009,Siemens,Germany,Completed,India,Bangalore (Karnataka),2018,2018,Wind,Research & Development,140,0,0,0,,https://www.prnewswire.com/in/news-releases/siemens-gamesa-s-engineering-centre-in-india-grows-to-become-one-of-its-largest-hubs-for-wind-energy-technology-in-the-world-811481788.html,https://www.offshorewind.biz/2018/12/05/siemens-gamesa-opens-rd-centre-in-india/,https://www.offshorewind.biz/2018/12/05/siemens-gamesa-opens-rd-centre-in-india/,Investment value not publicly disclosed,https://amg-nv.com/wp-content/uploads/CMD-AMG-Lithium-Presentations.pdf,https://www.offshorewind.biz/2018/12/05/siemens-gamesa-opens-rd-centre-in-india/ (12/05/2018),https://www.offshorewind.biz/2018/12/05/siemens-gamesa-opens-rd-centre-in-india/ (12/05/2018),https://www.offshorewind.biz/2018/12/05/siemens-gamesa-opens-rd-centre-in-india/,,Operational
Wind,FDI104165,Siemens,Germany,Completed,United States,Wichita (Kansas),2011,2011,Wind,"Logistics, Distribution & Transportation",135,0,0,0,,https://www.prnewswire.com/news-releases/siemens-opens-us-wind-power-distribution-center-in-wichita-kansas-133147828.html,https://www.prnewswire.com/news-releases/siemens-opens-us-wind-power-distribution-center-in-wichita-kansas-133147828.html,https://www.prnewswire.com/news-releases/siemens-opens-us-wind-power-distribution-center-in-wichita-kansas-133147828.html,Investment value not publicly disclosed,https://sloveniatimes.com/42397/revoz-could-assemble-nissan-ev-along-with-electric-twingo,https://www.prnewswire.com/news-releases/siemens-opens-us-wind-power-distribution-center-in-wichita-kansas-133147828.html (year only),https://www.prnewswire.com/news-releases/siemens-opens-us-wind-power-distribution-center-in-wichita-kansas-133147828.html (year only),https://www.prnewswire.com/news-releases/siemens-opens-us-wind-power-distribution-center-in-wichita-kansas-133147828.html,,Operational
Wind,FDI174074,LM Wind Power (LM Glasfiber),Denmark,Completed,France,Cherbourg-Octeville (Normandy),2018,2019,Wind,Manufacturing,130,0,0,0,,https://www.lmwindpower.com/en/stories-and-press/stories/news-from-lm-places/lm-wind-power-announces-new-offshore-wind-turbine-blade-factory-in-cherbourg,https://www.offshorewind.biz/2018/06/28/lm-wind-power-brings-new-jobs-with-cherbourg-plant-opening/,https://www.lmwindpower.com/en/stories-and-press/stories/news-from-lm-places/lm-wind-power-announces-new-offshore-wind-turbine-blade-factory-in-cherbourg,https://www.offshorewind.biz/2019/11/07/ge-officially-inaugurates-cherbourg-blade-factory/,,https://www.lmwindpower.com/en/stories-and-press/stories/news-from-lm-places/lm-wind-power-announces-new-offshore-wind-turbine-blade-factory-in-cherbourg (year only),https://www.offshorewind.biz/2018/06/28/lm-wind-power-brings-new-jobs-with-cherbourg-plant-opening/ (year only),https://www.lmwindpower.com/en/stories-and-press/stories/news-from-lm-places/lm-wind-power-announces-new-offshore-wind-turbine-blade-factory-in-cherbourg,,Operational
Wind,FDI159248,Siemens,Germany,Completed,Morocco,Tanger (Tanger-Tétouan-Al Hoceïma),2015,2017,Wind,Manufacturing,116.5,0,0,0,,https://www.siemensgamesa.com/global/en/home/press-releases/siemens-gamesa-inaugurates-the-first-blade-plant-in-africa-and-the-middle-east.html,https://www.siemensgamesa.com/global/en/home/press-releases/siemens-gamesa-inaugurates-the-first-blade-plant-in-africa-and-the-middle-east.html,https://www.siemensgamesa.com/global/en/home/press-releases/siemens-gamesa-inaugurates-the-first-blade-plant-in-africa-and-the-middle-east.html,https://www.mcinet.gov.ma/en/content/siemens-gamesa-opened-first-plant-manufacturing-wind-turbine-blades-africa-and-middle-east,https://www.vietnam.vn/en/tap-doan-trung-nam-hop-tac-cung-power-china-san-xuat-tru-canh-dien-gio-tai-ninh-thuan,https://www.windpowermonthly.com/article/1386863/siemens-open-moroccan-blade-plant (year only),https://www.siemensgamesa.com/global/en/home/press-releases/siemens-gamesa-inaugurates-the-first-blade-plant-in-africa-and-the-middle-east.html (year only),https://www.siemensgamesa.com/global/en/home/press-releases/siemens-gamesa-inaugurates-the-first-blade-plant-in-africa-and-the-middle-east.html,,Operational
Wind,HARW013,SANY RE,China,Completed,Kazakhstan,Jambyl (Silk Road SEZ),2024,2025,Wind,Manufacturing,114,0,1,1,Samruk-Kazyna state fund,https://www.sanyglobal.com/,https://qazinform.com/news/kazakh-president-inaugurates-plant-for-production-of-components-for-wind-power-plants-in-zhambyl-region-94b9ec,https://www.sanyglobal.com/press_releases/4184/,https://interfax.com/newsroom/top-stories/108177/,,https://mp.weixin.qq.com/s/it9VQtymhoHbxeC0EhpZoQ,https://qazinform.com/news/kazakh-president-inaugurates-plant-for-production-of-components-for-wind-power-plants-in-zhambyl-region-94b9ec,https://interfax.com/newsroom/top-stories/108177/,https://www.sanyglobal.com/,Operational
Wind,FDI145003,Gamesa,Spain,Completed,India,Mamandur (Tamil Nadu),2014,2015,Wind,Manufacturing,100,0,0,0,,https://www.business-standard.com/content/b2b-manufacturing-industry/gamesa-expands-nacelle-facility-for-wind-turbines-in-chennai-114112700247_1.html,https://www.business-standard.com/content/b2b-manufacturing-industry/gamesa-expands-nacelle-facility-for-wind-turbines-in-chennai-114112700247_1.html,https://www.business-standard.com/content/b2b-manufacturing-industry/gamesa-expands-nacelle-facility-for-wind-turbines-in-chennai-114112700247_1.html,https://www.business-standard.com/content/b2b-manufacturing-industry/gamesa-expands-nacelle-facility-for-wind-turbines-in-chennai-114112700247_1.html,,https://www.business-standard.com/content/b2b-manufacturing-industry/gamesa-expands-nacelle-facility-for-wind-turbines-in-chennai-114112700247_1.html (year only),https://www.business-standard.com/content/b2b-manufacturing-industry/gamesa-expands-nacelle-facility-for-wind-turbines-in-chennai-114112700247_1.html,https://www.business-standard.com/content/b2b-manufacturing-industry/gamesa-expands-nacelle-facility-for-wind-turbines-in-chennai-114112700247_1.html,,Operational
Wind,FDI186173,Siemens,Germany,Completed,Turkey,Gebze (Kocaeli),2018,2019,Wind,Manufacturing,100,0,0,0,,https://www.siemensgamesa.com/global/en/home/press-releases/siemens-gamesa-to-supply-118-mw-in-turkey-marking-the-debut-order-in-europe.html,https://renewablesnow.com/news/siemens-gamesa-to-soon-start-nacelle-production-in-turkish-factory-675717/,https://renewablesnow.com/news/siemens-gamesa-to-soon-start-nacelle-production-in-turkish-factory-675717/,https://renewablesnow.com/news/siemens-gamesa-to-soon-start-nacelle-production-in-turkish-factory-675717/,,https://www.siemensgamesa.com/global/en/home/press-releases/siemens-gamesa-to-supply-118-mw-in-turkey-marking-the-debut-order-in-europe.html (year only),https://renewablesnow.com/news/siemens-gamesa-to-soon-start-nacelle-production-in-turkish-factory-675717/ (year only),https://renewablesnow.com/news/siemens-gamesa-to-soon-start-nacelle-production-in-turkish-factory-675717/,,Operational
Wind,FDI93519,Gamesa,Spain,Completed,India,Vadodara (Gujarat),2012,2013,Wind,Manufacturing,100,0,0,0,,https://www.rechargenews.com/wind/841163/gamesa-starts-producing-wind-blades-at-new-indian-plant,https://www.rechargenews.com/wind/841163/gamesa-starts-producing-wind-blades-at-new-indian-plant,https://www.rechargenews.com/wind/841163/gamesa-starts-producing-wind-blades-at-new-indian-plant,https://www.rechargenews.com/wind/841163/gamesa-starts-producing-wind-blades-at-new-indian-plant,https://www.korea-certification.com/en/korean-companies-venture-into-wind-energy-market/,https://www.jeccomposites.com/news/spotted-by-jec/gamesa-expands-its-manufacturing-base-in-india-by-opening-its-first-blade-factory/?news_type=business&end_use_application=renewable-energy,https://www.rechargenews.com/wind/841163/gamesa-starts-producing-wind-blades-at-new-indian-plant (year only),https://www.rechargenews.com/wind/841163/gamesa-starts-producing-wind-blades-at-new-indian-plant,,Operational
Wind,FDI56613,Nordex,Germany,Completed,United States,Jonesboro (Arkansas),2008,2009,Wind,Manufacturing,100,0,0,0,,https://www.nsenergybusiness.com/news/newsnordex_usa_to_start_construction_of_wind_turbine_blade_manufacturing_plant_in_arkansas_us_090720/,https://www.arkansasbusiness.com/article/nordex-wind-turbine-plant-to-stop-production-in-jonesboro/,https://www.nsenergybusiness.com/news/newsnordex_usa_to_start_construction_of_wind_turbine_blade_manufacturing_plant_in_arkansas_us_090720/,https://www.nsenergybusiness.com/news/newsnordex_usa_to_start_construction_of_wind_turbine_blade_manufacturing_plant_in_arkansas_us_090720/,,https://www.nsenergybusiness.com/news/newsnordex_usa_to_start_construction_of_wind_turbine_blade_manufacturing_plant_in_arkansas_us_090720/ (year only),[UNVERIFIED] fDi Markets (FT),https://www.nsenergybusiness.com/news/newsnordex_usa_to_start_construction_of_wind_turbine_blade_manufacturing_plant_in_arkansas_us_090720/,,Ceased operations
Wind,FDI156298,Gamesa,Spain,Completed,France,Le Havre (Normandy),2020,2022,Wind,Manufacturing,100,0,0,0,,https://www.siemensgamesa.com/global/en/home/press-releases/220330-siemens-gamesa-press-release-le-havre-start-of-production.html,https://www.siemensgamesa.com/global/en/home/press-releases/220330-siemens-gamesa-press-release-le-havre-start-of-production.html,https://www.siemensgamesa.com/global/en/home/press-releases/220330-siemens-gamesa-press-release-le-havre-start-of-production.html,Investment value not publicly disclosed,https://lscable.eu/about/company,https://www.siemensgamesa.com/global/en/home/press-releases/220330-siemens-gamesa-press-release-le-havre-start-of-production.html (year only),https://www.siemensgamesa.com/global/en/home/press-releases/220330-siemens-gamesa-press-release-le-havre-start-of-production.html (year only),https://www.siemensgamesa.com/global/en/home/press-releases/220330-siemens-gamesa-press-release-le-havre-start-of-production.html,,Operational
Wind,FDI190554,Vestas Wind Systems,Denmark,Completed,Russia,Nizhny Novgorod,2018,2018,Wind,Manufacturing,96.8,0,0,0,,https://www.liebherr.com/en-us/n/vestas-opens-an-assembly-line-for-wind-turbine-nacelles-on-liebherr-site-in-russia-24722-3782185,https://www.liebherr.com/en-us/n/vestas-opens-an-assembly-line-for-wind-turbine-nacelles-on-liebherr-site-in-russia-24722-3782185,https://www.liebherr.com/en-us/n/vestas-opens-an-assembly-line-for-wind-turbine-nacelles-on-liebherr-site-in-russia-24722-3782185,Investment value not publicly disclosed,,https://www.liebherr.com/en-us/n/vestas-opens-an-assembly-line-for-wind-turbine-nacelles-on-liebherr-site-in-russia-24722-3782185 (year only),https://www.liebherr.com/en-us/n/vestas-opens-an-assembly-line-for-wind-turbine-nacelles-on-liebherr-site-in-russia-24722-3782185 (year only),https://www.liebherr.com/en-us/n/vestas-opens-an-assembly-line-for-wind-turbine-nacelles-on-liebherr-site-in-russia-24722-3782185,,Operational
Wind,FDI158453,Vestas Wind Systems,Denmark,Completed,India,Chennai (Tamil Nadu),2015,2017,Wind,Manufacturing,91.3,0,0,0,,https://www.vestas.in/en-in/about,https://www.compositesworld.com/news/tpi-to-open-india-based-wind-blade-manufacturing-facility-signs-supply-agreement-with-vestas,https://www.vestas.in/en-in/about,https://www.vestas.in/content/dam/vestas-com/in/india-factsheet/Vestas%20India%20Fact%20Sheet_V9.pdf.coredownload.inline.pdf,,https://www.bloomberg.com/news/articles/2015-11-05/vestas-winds-plans-to-build-new-blade-factory-in-india?embedded-checkout=true,https://www.compositesworld.com/news/tpi-to-open-india-based-wind-blade-manufacturing-facility-signs-supply-agreement-with-vestas (year only),https://www.vestas.in/en-in/about,,Operational
Wind,FDI78487,GXO Logistics,United States,Completed,United Kingdom,Newcastle upon Tyne (Tyne and Wear),2010,2012,Wind,"Logistics, Distribution & Transportation",88,0,0,0,,https://gxo.com/contact-us/,https://www.modernpowersystems.com/news/clipper-breaks-ground-at-its-uk-offshore-wind-factory,https://www.modernpowersystems.com/news/clipper-breaks-ground-at-its-uk-offshore-wind-factory,Investment value not publicly disclosed,https://www.worldconstructionnetwork.com/news/ronbay-two-projects/,https://www.theguardian.com/business/2010/feb/18/clipper-wind-turbine-factory-newcastle,https://www.theguardian.com/business/2010/feb/18/clipper-wind-turbine-factory-newcastle,https://www.theguardian.com/business/2010/feb/18/clipper-wind-turbine-factory-newcastle,,Operational
Wind,FDI178975,Vestas Wind Systems,Denmark,Completed,Mexico,Reynosa (Tamaulipas),2017,2018,Wind,Manufacturing,81,0,0,0,,https://www.windpowermonthly.com/article/1487377/tpi-extend-mexico-facility-vestas,https://www.windpowermonthly.com/article/1487377/tpi-extend-mexico-facility-vestas,https://www.windpowermonthly.com/article/1487377/tpi-extend-mexico-facility-vestas,https://mexico-now.com/danish-wind-blades-manufacturer-vestas-to-build-us-81-million-plant-in-tamaulipas/,,https://www.windpowermonthly.com/article/1487377/tpi-extend-mexico-facility-vestas (year only),https://www.windpowermonthly.com/article/1487377/tpi-extend-mexico-facility-vestas (year only),https://www.windpowermonthly.com/article/1487377/tpi-extend-mexico-facility-vestas,,Operational
Wind,FDI55413,Vestas Wind Systems,Denmark,Completed,China,Xuzhou (Jiangsu),2008,2010,Wind,Manufacturing,80,0,0,0,,https://insideclimatenews.org/news/28042009/next-gen-vestas-wind-turbine-made-china-china/,[UNVERIFIED] https://insideclimatenews.org/news/28042009/next-gen-vestas-wind-turbine-made-china-china/,https://www.vestas.com/en/about/this-is-vestas/history/from-2005-2008,https://www.annualreports.com/HostedData/AnnualReportArchive/v/vestas_2008.pdf,,https://www.annualreports.com/HostedData/AnnualReportArchive/v/vestas_2008.pdf,[UNVERIFIED] fDi Markets (FT),https://insideclimatenews.org/news/28042009/next-gen-vestas-wind-turbine-made-china-china/,,Operational
Wind,New_CSWind_VN3,CS Wind Corporation (Choong San Corporation),South Korea,Completed,Vietnam,Phu My (Ba Ria-Vung Tau),2024,2024,Wind,Manufacturing,80,0,0,0,,https://en.vietnamplus.vn/madeinvietnam-wind-turbine-towers-bound-for-rok/284490.vnp,https://en.vietnamplus.vn/madeinvietnam-wind-turbine-towers-bound-for-rok/284490.vnp,https://en.vietnamplus.vn/madeinvietnam-wind-turbine-towers-bound-for-rok/284490.vnp,https://en.vneconomy.vn/cs-wind-vietnam-unveils-southeast-asias-largest-offshore-wind-tower-factory.htm,,https://en.vietnamplus.vn/madeinvietnam-wind-turbine-towers-bound-for-rok/284490.vnp (year only),https://en.vneconomy.vn/cs-wind-vietnam-unveils-southeast-asias-largest-offshore-wind-tower-factory.htm (year only),https://en.vietnamplus.vn/madeinvietnam-wind-turbine-towers-bound-for-rok/284490.vnp,,Operational
Wind,FDI80168,Siemens,Germany,Completed,United Kingdom,Hull (East Riding of Yorkshire),2010,2016,Wind,Manufacturing,76.2,0,0,0,,https://news.siemens.co.uk/news/siemens-announces-green-port-hull-improvements,https://www.offshorewind.biz/2016/12/01/siemens-cuts-ribbon-at-hull-wind-turbine-blade-factory/,https://greenporthull.co.uk/what-we-do/siemens-gamesa,https://greenporthull.co.uk/what-we-do/siemens-gamesa,,https://news.siemens.co.uk/news/siemens-announces-green-port-hull-improvements (year only),https://www.offshorewind.biz/2016/12/01/siemens-cuts-ribbon-at-hull-wind-turbine-blade-factory/ (year only),https://greenporthull.co.uk/what-we-do/siemens-gamesa,,Operational
Wind,FDI60998,Vestas Wind Systems,Denmark,Completed,Spain,Villandangos del Paramo (Castile and León),2008,2008,Wind,Manufacturing,73.3,1,0,0,,https://www.evwind.com/2009/07/25/vestas-triplicara-la-produccion-de-gondolas-en-villadangos-leon/,https://www.evwind.com/2009/07/25/vestas-triplicara-la-produccion-de-gondolas-en-villadangos-leon/,https://www.leonoticias.com/paramo/vestas-leon-anos-20181126141624-nt.html,https://www.evwind.com/2009/07/25/vestas-triplicara-la-produccion-de-gondolas-en-villadangos-leon/,,https://www.evwind.com/2009/07/25/vestas-triplicara-la-produccion-de-gondolas-en-villadangos-leon/ (year only),https://www.evwind.com/2009/07/25/vestas-triplicara-la-produccion-de-gondolas-en-villadangos-leon/ (year only),https://www.evwind.com/2009/07/25/vestas-triplicara-la-produccion-de-gondolas-en-villadangos-leon/,,Operational
